id,sex,age,trace,Infected_Num
29303,male,63,"[5, 6]",0
29305,male,80,[3],0
29324,male,2,[7],2
29339,male,46,"[8, 9, 7]",4
29342,male,80,[1],0
29357,female,54,"[8, 9, 0]",1
29362,female,19,[6],10
29364,male,80,[7],1
29367,female,72,[8],4
29371,male,74,[7],2
29379,male,35,"[4, 5]",2
29410,male,15,[6],0
29423,male,5,[7],2
29434,male,62,"[2, 6]",0
29435,male,49,"[8, 9, 3, 4]",0
29440,female,24,"[9, 6]",2
29453,male,53,"[8, 6]",5
29487,female,1,[3],0
29496,male,65,[5],1
29497,male,2,[2],1
29506,female,80,[8],2
29509,female,41,"[1, 2, 3, 4, 9]",7
29520,female,21,"[1, 2, 5, 6, 7, 8, 9]",2
29527,male,33,"[1, 2, 3, 7]",2
29528,female,61,[6],1
29535,male,23,"[1, 4, 9]",2
29556,female,33,"[0, 1, 2, 4, 7, 9]",0
29572,female,1,"[1, 2]",3
29578,female,16,[8],0
29580,male,34,"[8, 9, 2, 3]",4
29593,female,76,[8],0
29675,male,78,[7],2
29676,female,39,"[1, 3, 5]",4
29679,male,66,"[9, 1]",2
29680,male,1,[0],3
29684,female,6,[5],1
29689,female,40,"[2, 3, 6]",1
29713,female,23,"[1, 3, 5, 7]",2
29721,female,54,"[8, 2, 7]",1
29740,female,25,"[3, 4, 5, 7, 9]",3
29743,female,54,"[2, 4, 5]",8
29747,female,40,"[9, 1, 7]",2
29748,female,47,"[9, 4, 1, 7]",6
29755,female,8,[4],1
29765,male,44,"[9, 2]",2
29786,male,15,[8],2
29794,female,43,"[2, 5]",2
29814,male,33,"[0, 1, 5, 7, 8, 9]",0
29839,female,20,[0],2
29857,female,4,[7],0
29890,female,10,[0],0
29920,male,59,"[0, 9, 7]",1
29947,female,30,"[1, 3, 5, 6]",5
29948,female,56,"[0, 3, 5, 6, 8]",4
29956,female,46,"[0, 4, 7]",4
29958,male,34,"[0, 2, 6, 8, 9]",2
29975,female,56,"[1, 4, 5]",3
30025,male,41,"[0, 2, 3, 4]",1
30026,female,59,"[8, 9]",1
30034,male,66,[0],2
30036,male,46,"[2, 4, 6, 7]",0
30039,male,12,[4],3
30051,female,5,[8],0
30055,male,32,"[3, 5]",10
30069,male,52,"[1, 5]",3
30073,male,61,[4],0
30076,male,46,"[2, 4]",0
30078,male,3,[7],1
30081,male,14,[1],1
30096,female,73,[3],3
30097,male,78,[1],0
30108,male,79,[4],0
30112,female,36,"[0, 2, 5, 6]",3
30114,female,44,"[0, 3]",2
30135,female,10,"[0, 5]",0
30142,male,34,"[3, 4, 6]",1
30150,male,30,"[8, 3, 6]",6
30179,female,48,"[2, 4]",1
30186,female,50,"[0, 1, 2]",2
30207,male,47,"[3, 6]",0
30214,female,53,"[8, 7]",1
30223,female,79,[8],4
30244,male,47,"[1, 2, 7]",0
30262,male,11,[2],0
30269,male,28,"[0, 1, 4, 5]",0
30277,male,40,"[9, 2, 7]",3
30279,female,51,"[0, 8, 3]",6
30282,male,38,"[2, 4, 7]",1
30329,female,11,[0],1
30343,female,17,"[9, 6]",0
30347,male,20,"[0, 2]",0
30377,male,31,"[0, 9, 6, 7]",3
30380,male,1,[3],1
30390,female,19,[0],1
30427,female,55,"[2, 3]",13
30439,female,71,[1],2
30444,female,60,"[2, 4, 5]",12
30445,female,78,[6],0
30449,male,13,[1],9
30463,female,41,"[8, 4, 7]",0
30466,male,9,[7],0
30474,female,57,"[0, 2]",3
30484,male,40,"[0, 8, 6]",2
30495,male,24,"[0, 1, 2, 3, 5]",2
30496,male,54,"[0, 2, 3, 6, 7]",1
30514,male,23,"[0, 1, 3, 6, 7]",0
30519,male,52,"[0, 1, 2, 7, 8]",10
30520,female,21,"[8, 9, 3, 0]",0
30524,male,47,"[2, 7]",1
30528,female,58,"[8, 0, 3]",1
30529,male,31,"[9, 3, 4, 7]",3
30533,male,19,[6],6
30535,male,2,[1],1
30538,male,32,"[1, 6, 7]",4
30539,female,39,"[2, 3, 4, 6]",6
30544,male,29,"[8, 9, 7]",16
30557,female,6,[1],0
30561,male,66,[6],2
30564,female,10,[2],0
30566,male,42,"[8, 1, 2, 5]",4
30570,female,56,"[8, 2, 4]",3
30572,female,55,"[8, 2, 7]",2
30584,female,42,"[9, 1]",0
30589,female,4,[1],1
30590,male,10,[5],2
30596,female,30,"[8, 4, 7]",1
30611,male,66,[2],0
30618,male,68,[9],0
30619,female,1,[0],1
30623,female,48,"[0, 3]",0
30635,male,52,[2],0
30650,male,56,"[9, 4, 6]",9
30676,female,26,"[8, 9, 5, 7]",0
30681,female,80,[5],1
30701,female,38,"[3, 4, 5]",3
30707,male,35,"[0, 2, 4, 6]",0
30718,female,67,"[1, 7]",2
30719,female,11,[5],0
30727,female,40,"[9, 3, 6]",6
30728,female,5,[2],2
30760,female,34,"[1, 4, 5, 7, 9]",1
30768,female,60,[4],6
30770,female,42,"[9, 7]",1
30784,male,8,[3],2
30791,female,14,[9],2
30794,female,9,[3],5
30819,male,49,"[0, 1, 3, 8]",2
30829,male,45,"[0, 9, 4]",3
30840,male,45,"[1, 5]",4
30843,female,39,"[1, 2, 3, 6, 7]",5
30851,male,5,[2],2
30870,male,33,[9],1
30871,female,10,[6],5
30878,female,65,[4],1
30895,male,24,"[1, 2, 5]",1
30897,female,79,[9],4
30904,female,5,[0],2
30929,female,9,[8],0
30947,female,56,[4],2
30953,female,56,"[8, 4, 6, 7]",0
30961,female,32,"[0, 3, 6, 7]",1
30964,male,7,[7],1
30965,male,80,"[2, 5]",0
30973,male,7,[5],4
31009,female,39,"[8, 9, 4, 7]",12
31033,female,52,"[1, 4, 5, 6]",1
31095,female,32,"[8, 1, 5, 6]",0
31103,female,53,"[8, 7]",3
31108,male,38,"[2, 4]",1
31113,female,25,"[8, 9, 4, 1]",4
31119,male,53,"[1, 2, 9, 7]",1
31135,male,28,"[8, 9, 1, 0]",13
31172,male,37,"[8, 0, 3, 7]",2
31187,male,11,[9],2
31192,female,10,[6],2
31193,male,34,"[0, 1, 4, 5]",2
31194,female,70,[2],1
31206,male,50,"[1, 4, 6]",0
31210,female,55,"[8, 0, 5]",1
31253,female,27,"[9, 2, 4, 5]",1
31259,female,9,[0],0
31260,female,53,"[8, 1, 2, 6]",6
31274,male,38,"[2, 3, 4, 6, 8]",3
31294,female,33,"[0, 2, 3]",1
31299,female,54,[1],1
31303,female,29,[4],5
31308,male,40,"[8, 4]",0
31313,female,29,"[9, 3, 4, 1]",1
31314,male,21,"[0, 1, 3, 4, 6, 9]",2
31319,female,32,"[2, 3, 6, 7]",1
31330,male,36,"[1, 7]",1
31332,female,16,[5],1
31356,female,57,"[0, 5, 6]",5
31369,male,52,"[9, 2, 3, 5]",3
31382,male,4,[3],0
31409,male,24,"[0, 1, 2, 6, 7, 8]",5
31425,male,27,"[0, 2, 3, 5]",2
31431,female,45,"[1, 2]",5
31472,female,48,"[8, 1, 0, 9]",1
31501,male,21,[5],0
31520,male,66,"[3, 5]",2
31536,female,75,[9],0
31578,female,63,"[1, 4]",5
31590,male,40,"[1, 6]",3
31592,male,11,[4],1
31597,female,21,"[0, 2, 4, 5, 6]",2
31610,female,3,[6],1
31629,female,24,"[8, 1, 4, 9]",2
31632,male,16,[5],7
31649,female,21,"[3, 4, 5, 6]",6
31689,female,22,"[8, 6]",3
31699,female,52,"[0, 2, 7]",13
31713,female,5,[2],0
31715,male,6,[7],3
31737,male,41,[2],1
31745,female,56,"[8, 6, 7]",1
31758,male,72,[9],7
31761,female,11,[5],5
31765,female,1,[2],2
31767,male,44,"[0, 5]",5
31778,female,31,"[0, 9, 2, 6]",1
31787,female,27,"[2, 4, 6, 7, 8, 9]",0
31788,female,78,[1],0
31815,female,12,[7],0
31832,male,24,"[2, 5]",0
31840,female,80,[0],1
31854,female,10,[1],0
31856,male,48,"[1, 2, 5, 6]",0
31864,male,23,"[8, 2, 3, 5]",1
31922,male,10,[8],0
31953,male,63,[9],2
31954,female,57,"[2, 7]",1
31958,male,25,"[1, 5, 7]",0
31959,male,17,[2],0
31971,female,53,"[8, 9, 6, 0]",4
31976,male,24,"[1, 4, 5, 7, 8, 9]",3
31979,male,28,"[5, 7]",6
32000,female,56,"[0, 3, 4, 6, 9]",0
32003,female,16,[9],6
32011,female,16,[5],4
32025,male,20,"[0, 2, 5]",0
32028,female,57,"[8, 1, 4]",5
32031,male,52,"[9, 4, 5]",0
32032,male,44,"[8, 5, 6]",6
32038,male,56,"[4, 7]",0
32058,female,48,"[9, 2]",5
32091,male,58,"[0, 1, 6]",0
32110,male,60,"[4, 7]",4
32139,male,42,"[3, 4, 6, 7]",10
32147,female,73,[4],2
32170,male,5,[0],5
32180,female,48,"[2, 4]",0
32215,male,32,"[0, 1, 3, 4, 6, 7]",2
32216,male,18,[4],4
32228,male,79,[6],0
32236,male,38,"[0, 1, 5, 7, 8]",0
32248,male,36,"[8, 1, 5]",3
32292,male,50,"[8, 2, 3]",1
32296,female,58,"[9, 5, 6]",2
32297,female,56,"[5, 6, 7]",1
32306,male,67,[2],0
32311,male,32,"[8, 5, 6]",3
32318,female,46,"[0, 1]",4
32323,female,61,"[1, 6]",1
32327,female,43,"[0, 2, 4, 7]",0
32330,female,25,"[1, 4, 6, 9]",1
32332,male,68,[6],8
32333,female,23,"[1, 3, 4, 5, 8]",10
32334,female,32,"[5, 6, 7, 8, 9]",6
32335,female,19,"[5, 6]",1
32342,female,41,"[0, 3, 7]",6
32348,male,37,"[0, 9, 2]",6
32359,male,25,"[0, 1, 2, 3, 4, 6]",3
32363,female,14,"[9, 2]",1
32385,male,11,[7],3
32390,male,53,"[9, 5]",7
32403,female,21,[3],4
32405,male,30,"[0, 2, 4, 6]",0
32413,male,59,"[0, 5, 6]",4
32431,male,70,[0],0
32457,female,42,"[3, 7]",0
32461,female,15,[0],1
32477,male,22,"[1, 4, 5]",1
32478,female,48,"[1, 4, 7]",6
32490,female,23,"[8, 0, 1]",4
32493,male,29,"[9, 3, 6, 7]",1
32495,female,77,[5],3
32500,male,51,"[0, 8, 3, 1]",0
32520,female,58,"[2, 3, 7, 8, 9]",1
32523,female,26,"[0, 8, 4, 7]",0
32533,female,22,"[0, 1, 2, 6]",7
32537,female,49,"[8, 9, 3, 4]",0
32558,female,22,"[0, 1, 2, 6, 7, 8, 9]",3
32573,male,36,"[0, 8, 3, 6]",6
32595,female,4,[3],3
32599,female,69,[4],1
32617,female,31,"[4, 6]",0
32624,male,25,"[0, 4, 5, 7, 8]",9
32677,male,38,"[0, 1, 3, 4, 5, 6, 9]",5
32684,male,53,"[3, 4, 6]",3
32686,female,74,[6],4
32692,male,14,[7],0
32701,female,76,[7],3
32705,female,23,"[0, 9, 2, 1]",5
32724,female,41,"[1, 3, 4, 7]",0
32737,male,59,"[8, 1]",3
32748,male,39,"[0, 1, 3, 4, 5, 9]",3
32845,female,7,[9],1
32853,male,58,"[3, 7]",0
32868,female,11,[0],1
32876,female,15,[8],0
32894,male,27,"[1, 5, 7]",7
32895,male,78,[1],5
32910,male,69,[2],2
32911,male,25,"[1, 6, 7]",0
32934,female,19,"[8, 0]",0
32935,female,58,"[2, 4, 5, 6]",2
32945,female,10,[2],1
32955,female,46,"[0, 2, 3]",4
32956,female,40,"[2, 4, 6, 8, 9]",2
32962,female,49,"[8, 0, 5, 1]",0
32988,female,54,"[8, 2, 5, 7]",0
33010,male,19,[0],2
33051,female,34,"[4, 7]",5
33059,male,66,[1],3
33063,male,8,[7],5
33064,female,51,"[0, 7]",0
33086,female,20,"[9, 4]",2
33094,female,44,"[8, 1, 6]",3
33098,male,51,"[8, 9]",4
33108,female,43,"[8, 5, 7]",1
33109,female,37,"[8, 1, 5, 7]",3
33116,male,34,"[0, 1, 2, 8]",1
33123,female,69,"[1, 5]",1
33145,female,48,"[0, 9, 6, 1]",2
33146,male,62,[5],3
33148,male,21,"[0, 1]",0
33152,male,72,[7],0
33154,female,13,"[4, 6]",2
33165,female,35,"[0, 2, 3, 7, 9]",0
33170,male,13,[4],4
33206,male,63,[5],4
33208,female,55,"[1, 3, 4]",0
33214,male,26,"[9, 3, 1, 7]",5
33255,female,31,"[0, 4, 5, 7]",2
33262,male,79,"[8, 7]",0
33268,female,26,"[0, 2, 3, 4]",3
33270,female,9,[0],2
33280,female,37,"[0, 1, 3, 4, 8, 9]",1
33283,male,43,"[1, 4, 9]",0
33290,male,13,[5],3
33311,female,1,[9],0
33315,female,49,"[8, 9, 6]",5
33327,female,61,[1],1
33328,female,11,[8],3
33331,male,47,"[2, 4, 6]",1
33333,female,58,"[8, 9, 2, 6]",2
33336,female,12,[6],0
33338,female,6,[1],0
33354,female,64,[1],3
33356,male,25,"[8, 9, 3, 1]",0
33386,male,24,"[5, 6, 7, 8, 9]",2
33397,female,73,[1],0
33402,male,54,"[0, 3, 5]",3
33409,female,17,[9],4
33424,female,80,[8],0
33445,male,77,"[0, 2]",1
33450,female,64,[0],1
33462,female,20,[9],2
33467,female,73,"[9, 2, 3]",2
33491,male,45,"[1, 2, 6, 9]",2
33499,female,19,[9],0
33502,male,18,[8],4
33505,female,32,"[1, 4, 6]",3
33523,male,32,"[8, 9, 3, 0]",1
33533,female,47,"[8, 2, 5]",3
33534,male,3,[8],7
33541,female,48,"[3, 7]",6
33547,female,3,[3],2
33553,male,77,[8],1
33561,female,22,"[8, 2, 6, 7]",0
33563,female,37,"[3, 4, 5, 7]",12
33576,female,64,[9],0
33578,female,76,[2],1
33586,male,65,"[6, 7]",0
33656,female,53,"[8, 3, 4]",1
33659,female,48,"[2, 3, 7]",0
33663,male,31,"[0, 9]",4
33671,female,75,[1],2
33691,female,18,[8],1
33694,male,28,"[8, 9, 4]",3
33695,male,44,"[8, 9, 7]",3
33715,female,36,"[9, 5, 6, 7]",3
33733,female,46,"[1, 2, 3, 5, 6, 8]",0
33745,male,37,"[1, 2, 3, 4, 8]",5
33771,male,42,"[8, 5, 6, 7]",0
33777,female,19,[6],0
33806,female,55,[2],4
33810,female,1,[6],0
33819,male,5,"[2, 5]",1
33836,male,45,"[1, 4, 9]",1
33840,female,80,[2],2
33847,male,57,"[0, 5, 7]",11
33858,female,15,[6],1
33872,female,63,[6],0
33882,male,34,"[2, 4, 7]",4
33890,male,60,"[0, 2]",3
33893,female,80,[2],0
33912,female,77,[6],0
33918,male,12,[7],2
33924,female,31,"[0, 1, 4, 5]",0
33931,male,52,"[0, 1, 4, 6]",2
33946,female,37,"[1, 2, 5]",7
33951,male,37,[3],3
33983,male,27,[9],6
33988,female,21,"[9, 2, 3]",2
33996,male,43,"[0, 1, 3, 7, 8]",0
33998,male,38,[3],2
34023,male,25,[1],3
34045,female,64,"[2, 4]",1
34063,female,51,"[9, 5]",0
34075,female,55,"[6, 7]",4
34092,female,33,[1],0
34096,male,16,"[8, 5]",2
34098,male,51,"[0, 9, 6]",2
34124,male,10,[3],1
34132,female,10,[6],2
34139,female,44,"[3, 5, 7]",6
34148,female,30,"[2, 4, 5, 7, 8]",4
34161,female,14,[1],0
34167,male,60,[2],1
34197,female,78,"[0, 4, 6]",2
34206,female,10,[3],0
34224,female,59,"[6, 7]",0
34229,male,49,"[0, 9, 6]",7
34256,male,25,"[3, 5]",2
34257,male,43,"[9, 2, 5]",3
34277,female,19,[9],0
34308,male,71,[6],0
34336,male,52,"[8, 3, 6, 7]",0
34345,female,73,[3],0
34348,female,49,[2],1
34349,female,76,[8],6
34379,female,47,"[0, 9, 5]",1
34414,female,22,"[1, 2, 3, 4, 5]",12
34430,male,25,"[0, 8, 2, 3]",8
34438,female,80,[7],4
34459,male,1,[9],1
34478,male,51,"[0, 6]",0
34480,male,13,[6],2
34482,male,26,"[2, 4, 7, 8, 9]",5
34491,female,52,"[4, 5, 6, 7, 8]",5
34494,female,43,"[0, 1, 2]",0
34500,female,42,"[2, 6, 7]",2
34501,male,60,"[0, 7]",1
34529,male,21,"[0, 2, 7]",0
34530,male,59,"[0, 9, 2, 4]",0
34535,male,13,"[0, 2]",1
34536,female,35,"[1, 2, 4, 6]",6
34564,male,62,"[1, 6]",1
34570,female,28,"[5, 6]",0
34572,male,44,"[4, 6]",0
34590,male,38,"[9, 4, 1, 6]",1
34609,male,60,"[8, 0, 2]",2
34627,male,51,"[1, 6]",0
34635,female,35,"[1, 3, 4, 7, 8]",5
34646,female,33,"[2, 6]",0
34659,female,18,[5],0
34683,female,38,"[8, 2, 5, 6]",1
34692,male,43,"[0, 4, 6]",13
34693,male,18,"[9, 5]",5
34695,male,12,[9],1
34708,female,13,[3],3
34717,female,11,[8],1
34718,male,56,"[1, 2, 4, 7, 8]",0
34736,female,70,[5],0
34788,male,75,"[9, 4]",4
34793,female,7,[5],2
34802,male,73,[6],0
34819,female,62,[0],0
34828,male,16,[7],1
34853,male,32,"[0, 2, 6]",6
34870,female,59,"[8, 2]",2
34875,female,7,[5],0
34885,female,69,[4],1
34889,male,62,"[0, 7]",0
34894,female,5,[5],6
34903,male,71,[7],1
34906,female,41,[6],2
34912,female,12,[8],0
34921,female,76,[7],2
34931,male,12,[5],2
34938,female,63,[4],0
34948,male,31,"[0, 1, 3, 7, 8]",1
34949,female,2,[1],1
34953,female,61,[2],2
34971,female,64,[5],0
34974,male,60,"[9, 3]",4
34979,female,36,"[0, 1, 2, 4]",1
34980,female,55,"[8, 2, 4, 5]",4
34984,female,67,[4],4
34989,female,40,"[0, 1, 5, 7]",7
35001,female,3,[8],4
35016,female,51,"[0, 8, 5, 7]",6
35017,male,59,"[1, 4, 5, 9]",1
35023,female,77,"[0, 4]",1
35042,female,51,"[0, 9, 2]",2
35052,female,76,[3],0
35066,male,73,[5],0
35071,male,58,"[8, 2, 6]",0
35074,male,25,"[9, 4, 6, 7]",1
35076,female,66,"[0, 3]",1
35077,male,68,"[6, 7]",1
35097,female,23,"[0, 9, 7]",1
35105,male,77,[7],2
35106,female,54,"[0, 1, 6]",4
35114,male,35,"[2, 3, 7]",1
35125,male,68,"[1, 3]",1
35133,female,39,"[8, 5]",10
35137,female,22,"[9, 2, 5]",2
35153,female,74,[5],0
35169,male,34,"[9, 2, 3, 7]",1
35205,male,70,[2],1
35224,male,52,[1],2
35227,male,9,[4],3
35239,male,12,[1],4
35250,male,25,"[1, 7]",0
35254,male,36,"[8, 9, 4, 6]",3
35267,female,34,"[3, 4, 5, 8, 9]",10
35271,male,5,[3],2
35272,male,49,"[8, 1]",4
35293,female,9,[6],2
35300,male,55,"[9, 4, 6]",2
35309,male,12,[4],0
35311,male,39,"[1, 4, 9, 7]",5
35330,male,43,[1],2
35334,female,29,"[0, 2, 3, 7]",0
35352,male,48,"[0, 1, 2, 3]",4
35366,male,54,"[1, 5, 7]",1
35372,male,30,"[0, 9, 3, 5]",0
35376,male,74,"[9, 7]",1
35389,male,14,[5],0
35397,female,1,[1],2
35399,female,11,[9],0
35413,male,38,"[1, 2, 3, 4, 6, 8]",0
35415,male,62,"[0, 8]",3
35448,female,71,[1],0
35458,male,28,"[0, 3, 5, 8, 9]",11
35461,female,36,"[0, 4, 5, 7, 8, 9]",7
35476,male,1,[2],9
35485,male,42,"[4, 6, 7]",4
35493,male,9,[9],0
35500,male,65,[3],0
35501,female,79,[8],0
35522,female,22,"[1, 2, 6]",3
35529,female,44,"[2, 7]",4
35530,male,66,[3],3
35538,female,75,[2],1
35551,male,42,"[8, 9, 2]",2
35553,female,68,[9],0
35555,male,3,[2],1
35560,male,48,"[1, 4]",1
35562,female,57,"[0, 4, 5]",6
35582,female,36,"[3, 5]",3
35618,male,31,"[1, 2, 4]",4
35628,female,31,"[0, 1, 5]",5
35636,female,15,[0],1
35638,female,5,[6],1
35643,male,35,"[1, 2, 4, 6, 8]",1
35670,female,77,"[4, 6]",1
35709,male,67,[1],3
35719,male,39,"[0, 2, 4]",0
35731,female,32,"[2, 3, 4, 6, 7]",0
35732,female,34,"[0, 1, 2, 4, 8]",3
35749,female,16,[8],3
35754,female,38,"[8, 3, 7]",7
35765,female,74,[4],0
35778,female,78,"[0, 9, 1]",1
35781,female,47,"[8, 3]",0
35794,female,39,"[1, 9, 6]",1
35802,male,51,[1],2
35829,female,49,"[0, 1, 3, 7]",8
35849,female,80,[2],1
35855,female,27,"[0, 1, 4]",5
35857,male,74,[0],3
35909,female,76,[4],1
35924,male,47,[6],0
35933,female,52,"[1, 4]",4
35942,female,22,"[0, 3, 4, 5]",1
35975,female,76,[4],0
35979,female,4,[2],8
35987,male,19,[3],0
35992,female,31,"[8, 1, 6]",6
36006,male,60,"[0, 9, 2, 5]",2
36010,female,53,"[0, 1]",1
36016,male,72,[9],0
36078,male,37,"[0, 1, 2, 8]",0
36080,female,32,"[8, 2, 7]",9
36089,female,44,"[4, 5]",2
36094,male,63,[2],1
36098,female,36,"[8, 2, 5]",1
36115,male,64,[2],0
36130,female,13,[4],1
36141,male,19,[8],2
36186,female,63,[6],0
36187,male,38,"[0, 3, 4, 6, 7]",2
36193,male,10,[6],0
36200,male,57,"[8, 3]",2
36220,male,40,"[1, 2, 4, 6, 7]",2
36241,male,38,"[1, 2, 3, 4, 7]",2
36242,male,19,[1],1
36296,male,41,[0],2
36312,male,9,[6],1
36313,male,71,"[3, 4, 6]",2
36334,female,71,[0],2
36336,male,22,"[9, 4, 6, 7]",5
36340,female,57,"[8, 3, 4]",14
36367,male,10,"[1, 7]",6
36369,female,58,"[8, 0, 6]",12
36392,male,80,[8],0
36399,male,29,"[8, 2, 3]",8
36412,female,9,[9],1
36434,female,48,"[9, 2, 3, 1]",7
36441,female,41,[3],5
36471,male,46,"[8, 1, 2, 4]",1
36491,female,53,"[0, 1, 5, 8, 9]",4
36492,female,48,"[0, 7]",0
36508,male,68,[7],0
36521,male,37,"[0, 3, 6]",1
36528,female,2,[1],0
36549,male,38,"[8, 0, 2, 9]",1
36565,female,36,"[8, 4]",2
36566,male,25,"[2, 3, 4, 7]",1
36571,male,54,"[8, 4, 6]",8
36607,male,76,[0],0
36609,male,60,"[4, 6, 7]",3
36641,female,2,[4],0
36662,female,36,"[8, 9, 2, 3]",10
36688,male,21,"[0, 1, 5, 8]",3
36692,female,51,"[4, 5, 6]",1
36707,female,77,"[9, 7]",2
36709,male,6,[4],0
36722,male,6,[1],0
36746,male,68,[0],2
36748,female,78,[4],1
36784,male,41,"[1, 3, 4, 9]",1
36799,female,27,"[0, 1, 2, 6]",3
36814,female,30,"[0, 2, 3, 5, 7, 9]",2
36843,male,49,"[8, 0, 3, 6]",3
36881,female,38,"[0, 7]",3
36896,male,27,"[1, 2, 3, 4, 6]",11
36907,female,49,"[9, 1, 6]",3
36927,male,44,"[1, 5, 9]",5
36931,female,45,"[0, 2, 3, 4, 5, 8]",0
36937,male,20,[7],2
36942,female,4,[2],0
36951,male,17,[2],3
36953,male,65,[7],10
36966,female,71,[5],1
36969,male,55,"[2, 3, 6, 7]",3
36970,female,1,[7],1
36977,female,28,"[0, 1, 5, 6]",4
36984,female,22,"[8, 9, 2, 4]",2
36987,male,6,[7],1
36990,male,26,"[8, 9, 0, 7]",6
37020,male,2,[1],0
37025,male,14,[0],1
37066,male,12,[9],1
37068,male,31,"[0, 9, 4, 7]",0
37080,male,65,[0],2
37083,male,74,"[1, 2]",0
37088,male,71,[1],1
37109,female,76,[3],3
37126,male,66,[6],0
37133,male,46,[2],3
37140,male,15,"[8, 2]",4
37152,male,58,"[0, 9, 3]",1
37162,male,78,"[8, 1, 2]",4
37171,male,70,[2],5
37175,male,71,[8],1
37191,male,41,"[1, 2, 6]",1
37195,female,66,[2],5
37215,female,73,"[8, 5]",4
37220,female,33,"[1, 3, 6, 7]",6
37227,female,35,"[8, 5]",2
37253,female,41,"[0, 4]",1
37266,female,77,"[2, 7]",0
37268,female,50,"[0, 1, 4, 7]",3
37287,female,30,"[9, 5]",0
37293,male,12,[2],1
37305,female,46,[1],0
37331,male,41,"[4, 5, 6]",1
37336,female,16,[4],0
37337,male,35,"[1, 4, 6]",0
37343,female,51,"[0, 1, 3]",1
37355,female,29,"[9, 6]",1
37371,female,32,"[3, 4, 6, 7, 8, 9]",21
37375,male,5,[0],1
37383,male,42,"[8, 9]",2
37394,female,26,"[8, 0, 2]",6
37398,male,58,[3],4
37417,male,43,"[2, 3, 4, 6, 8]",1
37422,male,32,"[0, 1, 5, 6, 8, 9]",2
37423,female,22,"[2, 3, 4, 6, 7]",8
37436,male,62,[4],0
37454,female,16,[3],1
37458,male,52,"[9, 2]",3
37470,male,30,"[1, 2, 3, 5, 6]",5
37481,female,6,[1],4
37482,male,53,"[0, 5, 7]",2
37508,male,65,"[9, 2]",2
37512,female,59,"[2, 5, 7]",0
37522,male,46,"[0, 3, 4, 6]",6
37528,male,62,[7],3
37542,female,49,"[8, 9, 3, 7]",0
37555,female,23,"[0, 1, 4, 5, 7, 8]",1
37561,female,11,"[3, 4]",3
37567,female,35,"[8, 1, 5, 7]",4
37568,male,67,[7],1
37577,female,11,[1],7
37589,female,8,[2],1
37595,male,78,[6],0
37608,female,56,"[2, 6, 7]",0
37610,female,11,[9],0
37620,male,50,"[1, 9, 7]",0
37624,male,46,"[0, 9, 4, 7]",1
37640,female,32,"[0, 1, 5, 6, 7]",2
37653,male,77,[8],0
37671,female,52,"[9, 7]",5
37678,male,59,[1],3
37682,male,34,"[1, 2, 3, 4, 5, 7]",1
37688,female,57,"[3, 5, 7]",5
37705,female,25,"[2, 3]",4
37727,female,10,[6],2
37760,female,29,"[0, 2, 3, 4, 6]",2
37796,male,35,"[2, 6]",0
37807,male,49,"[8, 2]",0
37821,male,67,[6],2
37835,male,11,[2],1
37845,female,71,[2],2
37849,male,56,[0],6
37868,male,29,"[0, 1, 4, 5, 7]",3
37876,female,75,"[6, 7]",5
37880,male,36,"[8, 1, 4]",1
37898,male,11,[8],2
37901,female,8,[5],1
37908,female,28,"[8, 9, 2, 6]",1
37922,female,1,[1],0
37937,female,35,"[8, 9, 7]",1
37939,male,71,[0],0
37944,female,38,"[1, 2, 3, 5]",3
37967,male,22,[3],6
37975,female,30,"[0, 2, 4, 5, 9]",6
37993,male,17,[2],7
37997,female,23,"[2, 4, 5, 6, 8]",1
38008,male,23,"[0, 3, 6]",3
38071,female,51,"[8, 9, 3]",10
38072,female,39,"[1, 3, 4, 6, 8]",6
38081,female,58,[0],0
38086,male,73,[2],5
38108,male,36,"[2, 5, 6, 7, 9]",11
38112,male,11,[1],0
38125,male,59,"[0, 5, 7, 8, 9]",2
38143,male,36,"[8, 3, 5, 6]",3
38149,female,78,[6],1
38159,male,2,[0],0
38171,female,77,[2],2
38172,male,58,"[9, 6]",7
38173,male,73,[2],1
38181,female,25,"[8, 2, 3, 5]",0
38190,female,33,"[3, 4, 6, 7]",4
38238,male,25,"[3, 6, 7]",1
38239,male,6,"[0, 8]",0
38245,male,23,"[8, 9, 4, 0]",2
38269,male,59,"[3, 6]",1
38276,female,61,[7],1
38290,female,48,"[8, 2, 3, 4]",2
38292,female,13,"[9, 6]",2
38294,female,6,[9],3
38303,female,77,[9],3
38305,male,52,"[8, 9, 5, 7]",3
38324,female,7,[8],4
38340,female,24,"[8, 1, 2, 7]",1
38346,male,56,"[2, 6]",2
38356,female,13,[3],1
38358,male,65,[5],1
38363,female,64,[9],3
38389,male,27,"[8, 5, 7]",4
38396,male,56,"[4, 5, 6]",0
38405,male,69,[3],2
38408,female,76,[5],1
38447,female,79,[2],2
38466,female,68,[1],0
38467,male,46,"[9, 2, 3, 6]",4
38468,male,38,"[0, 9, 6, 8]",0
38475,male,30,"[1, 5, 7]",0
38478,male,45,[5],0
38482,male,40,"[0, 5, 7]",0
38511,male,54,"[1, 4]",1
38519,female,28,"[0, 2, 4, 5, 6, 7]",0
38551,male,29,"[8, 9]",2
38553,female,13,[1],1
38556,male,78,"[1, 6]",1
