id,sex,age,trace,Infected_Num,0,1,2,3,4,5,6,7,8,9,place_been_to,trans_risk
44752,male,39,[8],0,0,0,0,0,0,0,0,0,1,0,1,1
44754,male,48,"[8, 0, 6]",1,1,0,0,0,0,0,1,0,1,0,3,1
44755,male,5,[6],2,0,0,0,0,0,0,1,0,0,0,1,1
44758,male,39,"[0, 8]",2,1,0,0,0,0,0,0,0,1,0,2,1
44765,male,58,"[8, 5]",1,0,0,0,0,0,1,0,0,1,0,2,1
44769,male,3,[6],0,0,0,0,0,0,0,1,0,0,0,1,1
44773,female,16,[6],2,0,0,0,0,0,0,1,0,0,0,1,1
44774,female,21,"[0, 7]",1,1,0,0,0,0,0,0,1,0,0,2,1
44782,female,31,[1],1,0,1,0,0,0,0,0,0,0,0,1,1
44784,male,47,"[3, 4]",1,0,0,0,1,1,0,0,0,0,0,2,1
44785,male,32,"[2, 4]",2,0,0,1,0,1,0,0,0,0,0,2,1
44791,female,64,[3],1,0,0,0,1,0,0,0,0,0,0,1,1
44803,male,41,"[8, 9, 1]",1,0,1,0,0,0,0,0,0,1,1,3,1
44806,male,24,"[8, 4]",4,0,0,0,0,1,0,0,0,1,0,2,2
44810,male,68,[7],0,0,0,0,0,0,0,0,1,0,0,1,1
44811,male,26,[9],3,0,0,0,0,0,0,0,0,0,1,1,2
44816,female,27,"[0, 9, 3, 7]",1,1,0,0,1,0,0,0,1,0,1,4,1
44821,female,32,"[9, 4]",1,0,0,0,0,1,0,0,0,0,1,2,1
44822,female,21,[3],1,0,0,0,1,0,0,0,0,0,0,1,1
44823,male,56,[9],2,0,0,0,0,0,0,0,0,0,1,1,1
44833,female,33,"[8, 0, 5, 1]",0,1,1,0,0,0,1,0,0,1,0,4,1
44836,female,2,[1],0,0,1,0,0,0,0,0,0,0,0,1,1
44841,female,59,[3],3,0,0,0,1,0,0,0,0,0,0,1,2
44847,male,19,"[0, 3]",2,1,0,0,1,0,0,0,0,0,0,2,1
44848,female,26,[7],9,0,0,0,0,0,0,0,1,0,0,1,3
44852,male,9,"[1, 7]",3,0,1,0,0,0,0,0,1,0,0,2,2
44853,female,28,"[9, 1, 7]",1,0,1,0,0,0,0,0,1,0,1,3,1
44863,male,74,[2],0,0,0,1,0,0,0,0,0,0,0,1,1
44869,female,52,"[0, 6]",0,1,0,0,0,0,0,1,0,0,0,2,1
44870,male,53,[7],2,0,0,0,0,0,0,0,1,0,0,1,1
44876,male,62,"[3, 6]",0,0,0,0,1,0,0,1,0,0,0,2,1
44880,male,15,[5],0,0,0,0,0,0,1,0,0,0,0,1,1
44881,female,58,"[8, 3]",0,0,0,0,1,0,0,0,0,1,0,2,1
44883,female,14,[1],3,0,1,0,0,0,0,0,0,0,0,1,2
44886,male,20,[3],1,0,0,0,1,0,0,0,0,0,0,1,1
44888,female,69,[5],0,0,0,0,0,0,1,0,0,0,0,1,1
44889,female,46,[1],5,0,1,0,0,0,0,0,0,0,0,1,3
44893,female,3,[2],1,0,0,1,0,0,0,0,0,0,0,1,1
44898,female,66,[6],0,0,0,0,0,0,0,1,0,0,0,1,1
44900,male,21,"[0, 8, 3, 4]",0,1,0,0,1,1,0,0,0,1,0,4,1
44901,male,52,[7],1,0,0,0,0,0,0,0,1,0,0,1,1
44903,female,7,[1],0,0,1,0,0,0,0,0,0,0,0,1,1
44908,male,63,[2],1,0,0,1,0,0,0,0,0,0,0,1,1
44911,male,34,"[8, 9, 3, 4]",3,0,0,0,1,1,0,0,0,1,1,4,2
44917,female,26,[5],0,0,0,0,0,0,1,0,0,0,0,1,1
44919,female,42,[8],0,0,0,0,0,0,0,0,0,1,0,1,1
44921,male,51,"[1, 2, 9]",1,0,1,1,0,0,0,0,0,0,1,3,1
44922,female,38,[3],2,0,0,0,1,0,0,0,0,0,0,1,1
44930,female,22,"[1, 6, 7]",0,0,1,0,0,0,0,1,1,0,0,3,1
44932,female,60,[6],1,0,0,0,0,0,0,1,0,0,0,1,1
44934,female,24,"[0, 9, 2]",1,1,0,1,0,0,0,0,0,0,1,3,1
44942,male,47,"[8, 0]",0,1,0,0,0,0,0,0,0,1,0,2,1
44950,female,44,[6],5,0,0,0,0,0,0,1,0,0,0,1,3
44951,male,13,[9],0,0,0,0,0,0,0,0,0,0,1,1,1
44953,female,4,[0],2,1,0,0,0,0,0,0,0,0,0,1,1
44954,male,79,[0],0,1,0,0,0,0,0,0,0,0,0,1,1
44955,female,77,[1],1,0,1,0,0,0,0,0,0,0,0,1,1
44959,female,14,[3],0,0,0,0,1,0,0,0,0,0,0,1,1
44978,male,58,"[8, 0, 6]",0,1,0,0,0,0,0,1,0,1,0,3,1
44980,male,69,[8],0,0,0,0,0,0,0,0,0,1,0,1,1
44983,male,20,[3],1,0,0,0,1,0,0,0,0,0,0,1,1
44987,male,56,[9],0,0,0,0,0,0,0,0,0,0,1,1,1
44989,male,30,"[6, 7]",0,0,0,0,0,0,0,1,1,0,0,2,1
44992,female,40,"[9, 2]",0,0,0,1,0,0,0,0,0,0,1,2,1
44996,male,16,[4],0,0,0,0,0,1,0,0,0,0,0,1,1
45000,female,47,"[9, 3]",2,0,0,0,1,0,0,0,0,0,1,2,1
45001,female,19,[1],2,0,1,0,0,0,0,0,0,0,0,1,1
45006,male,36,"[1, 4]",4,0,1,0,0,1,0,0,0,0,0,2,2
45014,female,6,[0],0,1,0,0,0,0,0,0,0,0,0,1,1
45017,female,32,"[0, 6]",0,1,0,0,0,0,0,1,0,0,0,2,1
45019,female,51,[3],3,0,0,0,1,0,0,0,0,0,0,1,2
45020,male,13,[7],0,0,0,0,0,0,0,0,1,0,0,1,1
45025,female,28,[9],2,0,0,0,0,0,0,0,0,0,1,1,1
45028,female,54,[3],2,0,0,0,1,0,0,0,0,0,0,1,1
45030,female,24,[9],6,0,0,0,0,0,0,0,0,0,1,1,3
45031,female,33,"[0, 9, 3, 6]",3,1,0,0,1,0,0,1,0,0,1,4,2
45036,male,45,[5],0,0,0,0,0,0,1,0,0,0,0,1,1
45039,female,43,[1],0,0,1,0,0,0,0,0,0,0,0,1,1
45040,female,33,"[3, 7]",2,0,0,0,1,0,0,0,1,0,0,2,1
45043,female,47,"[9, 5]",5,0,0,0,0,0,1,0,0,0,1,2,3
45049,female,33,"[8, 2, 4]",0,0,0,1,0,1,0,0,0,1,0,3,1
45056,male,27,"[9, 3]",0,0,0,0,1,0,0,0,0,0,1,2,1
45057,male,1,[8],0,0,0,0,0,0,0,0,0,1,0,1,1
45070,female,54,[0],1,1,0,0,0,0,0,0,0,0,0,1,1
45073,female,69,"[8, 2]",0,0,0,1,0,0,0,0,0,1,0,2,1
45078,female,12,[5],0,0,0,0,0,0,1,0,0,0,0,1,1
45079,female,5,[7],0,0,0,0,0,0,0,0,1,0,0,1,1
45083,female,41,"[2, 4]",2,0,0,1,0,1,0,0,0,0,0,2,1
45086,female,21,"[9, 2]",1,0,0,1,0,0,0,0,0,0,1,2,1
45093,male,71,[0],0,1,0,0,0,0,0,0,0,0,0,1,1
45101,male,11,[3],1,0,0,0,1,0,0,0,0,0,0,1,1
45105,female,35,[6],0,0,0,0,0,0,0,1,0,0,0,1,1
45106,female,21,[0],3,1,0,0,0,0,0,0,0,0,0,1,2
45118,female,71,[9],2,0,0,0,0,0,0,0,0,0,1,1,1
45122,male,28,"[0, 2, 6]",3,1,0,1,0,0,0,1,0,0,0,3,2
45130,male,57,"[3, 5]",2,0,0,0,1,0,1,0,0,0,0,2,1
45131,male,55,"[5, 6]",10,0,0,0,0,0,1,1,0,0,0,2,3
45134,male,31,"[0, 7]",0,1,0,0,0,0,0,0,1,0,0,2,1
45135,male,78,[0],0,1,0,0,0,0,0,0,0,0,0,1,1
45138,male,33,"[1, 3, 7]",4,0,1,0,1,0,0,0,1,0,0,3,2
45139,female,8,[8],1,0,0,0,0,0,0,0,0,1,0,1,1
45142,female,5,[4],0,0,0,0,0,1,0,0,0,0,0,1,1
45155,female,34,"[0, 2]",1,1,0,1,0,0,0,0,0,0,0,2,1
45156,female,79,[8],0,0,0,0,0,0,0,0,0,1,0,1,1
45157,male,17,[1],2,0,1,0,0,0,0,0,0,0,0,1,1
45158,male,57,"[0, 9]",7,1,0,0,0,0,0,0,0,0,1,2,3
45160,male,16,[3],0,0,0,0,1,0,0,0,0,0,0,1,1
45162,male,60,[6],0,0,0,0,0,0,0,1,0,0,0,1,1
45166,female,60,[7],3,0,0,0,0,0,0,0,1,0,0,1,2
45168,male,10,[3],0,0,0,0,1,0,0,0,0,0,0,1,1
45174,female,33,[4],0,0,0,0,0,1,0,0,0,0,0,1,1
45177,female,33,"[3, 4]",1,0,0,0,1,1,0,0,0,0,0,2,1
45184,male,57,[0],1,1,0,0,0,0,0,0,0,0,0,1,1
45187,female,57,[0],3,1,0,0,0,0,0,0,0,0,0,1,2
45191,female,42,[7],0,0,0,0,0,0,0,0,1,0,0,1,1
45193,male,39,[1],2,0,1,0,0,0,0,0,0,0,0,1,1
45196,male,78,[7],2,0,0,0,0,0,0,0,1,0,0,1,1
45198,female,27,"[3, 5]",3,0,0,0,1,0,1,0,0,0,0,2,2
45203,male,24,[8],1,0,0,0,0,0,0,0,0,1,0,1,1
45204,male,76,[3],0,0,0,0,1,0,0,0,0,0,0,1,1
45205,male,32,"[9, 3]",4,0,0,0,1,0,0,0,0,0,1,2,2
45206,female,42,[4],2,0,0,0,0,1,0,0,0,0,0,1,1
45208,female,72,"[9, 1]",0,0,1,0,0,0,0,0,0,0,1,2,1
45214,male,30,"[8, 4]",16,0,0,0,0,1,0,0,0,1,0,2,3
45215,male,34,"[0, 2, 3, 4]",1,1,0,1,1,1,0,0,0,0,0,4,1
45216,male,11,[5],0,0,0,0,0,0,1,0,0,0,0,1,1
45217,female,11,[3],0,0,0,0,1,0,0,0,0,0,0,1,1
45219,male,66,[2],2,0,0,1,0,0,0,0,0,0,0,1,1
45223,female,59,[0],0,1,0,0,0,0,0,0,0,0,0,1,1
45229,female,15,"[3, 7]",1,0,0,0,1,0,0,0,1,0,0,2,1
45231,male,33,"[8, 2]",0,0,0,1,0,0,0,0,0,1,0,2,1
45236,male,36,"[1, 2, 6, 7]",6,0,1,1,0,0,0,1,1,0,0,4,3
45242,male,55,[2],4,0,0,1,0,0,0,0,0,0,0,1,2
45250,female,45,[5],5,0,0,0,0,0,1,0,0,0,0,1,3
45257,female,54,"[1, 9]",3,0,1,0,0,0,0,0,0,0,1,2,2
45258,female,46,[0],0,1,0,0,0,0,0,0,0,0,0,1,1
45264,female,23,"[8, 2, 7]",4,0,0,1,0,0,0,0,1,1,0,3,2
45267,female,8,[8],6,0,0,0,0,0,0,0,0,1,0,1,3
45268,male,7,[6],0,0,0,0,0,0,0,1,0,0,0,1,1
45269,male,46,[2],1,0,0,1,0,0,0,0,0,0,0,1,1
45271,male,30,[8],1,0,0,0,0,0,0,0,0,1,0,1,1
45273,male,9,[8],0,0,0,0,0,0,0,0,0,1,0,1,1
45277,female,18,[6],1,0,0,0,0,0,0,1,0,0,0,1,1
45278,male,33,[4],4,0,0,0,0,1,0,0,0,0,0,1,2
45283,male,45,"[2, 5, 7]",2,0,0,1,0,0,1,0,1,0,0,3,1
45286,female,56,"[3, 4]",2,0,0,0,1,1,0,0,0,0,0,2,1
45293,male,11,[0],1,1,0,0,0,0,0,0,0,0,0,1,1
45294,male,58,[0],1,1,0,0,0,0,0,0,0,0,0,1,1
45296,female,40,[0],1,1,0,0,0,0,0,0,0,0,0,1,1
45297,male,64,[9],0,0,0,0,0,0,0,0,0,0,1,1,1
45305,female,23,"[1, 3, 4, 5]",0,0,1,0,1,1,1,0,0,0,0,4,1
45306,male,22,[5],4,0,0,0,0,0,1,0,0,0,0,1,2
45318,female,18,[0],0,1,0,0,0,0,0,0,0,0,0,1,1
45322,female,36,"[0, 8, 4, 5]",0,1,0,0,0,1,1,0,0,1,0,4,1
45323,male,46,[0],0,1,0,0,0,0,0,0,0,0,0,1,1
45324,male,63,[0],2,1,0,0,0,0,0,0,0,0,0,1,1
45326,male,3,[1],0,0,1,0,0,0,0,0,0,0,0,1,1
45331,female,61,[6],1,0,0,0,0,0,0,1,0,0,0,1,1
45341,female,33,"[0, 1]",3,1,1,0,0,0,0,0,0,0,0,2,2
45346,male,20,[5],1,0,0,0,0,0,1,0,0,0,0,1,1
45350,male,47,[9],5,0,0,0,0,0,0,0,0,0,1,1,3
45351,female,60,"[8, 0, 5]",2,1,0,0,0,0,1,0,0,1,0,3,1
45360,female,8,[9],1,0,0,0,0,0,0,0,0,0,1,1,1
45361,male,76,[0],3,1,0,0,0,0,0,0,0,0,0,1,2
45362,male,75,[7],2,0,0,0,0,0,0,0,1,0,0,1,1
45363,male,72,[3],5,0,0,0,1,0,0,0,0,0,0,1,3
45371,female,7,[1],3,0,1,0,0,0,0,0,0,0,0,1,2
45375,female,59,[5],0,0,0,0,0,0,1,0,0,0,0,1,1
45379,male,36,"[0, 3, 4, 5]",6,1,0,0,1,1,1,0,0,0,0,4,3
45380,female,50,[2],2,0,0,1,0,0,0,0,0,0,0,1,1
45382,male,49,[0],0,1,0,0,0,0,0,0,0,0,0,1,1
45400,male,47,[4],3,0,0,0,0,1,0,0,0,0,0,1,2
45402,female,51,"[0, 2]",2,1,0,1,0,0,0,0,0,0,0,2,1
45407,female,55,"[9, 2]",5,0,0,1,0,0,0,0,0,0,1,2,3
45412,female,17,[4],0,0,0,0,0,1,0,0,0,0,0,1,1
45416,male,69,[0],0,1,0,0,0,0,0,0,0,0,0,1,1
45417,female,45,"[1, 3]",5,0,1,0,1,0,0,0,0,0,0,2,3
45422,female,15,[5],1,0,0,0,0,0,1,0,0,0,0,1,1
45424,male,42,[6],2,0,0,0,0,0,0,1,0,0,0,1,1
45426,female,13,[2],1,0,0,1,0,0,0,0,0,0,0,1,1
45431,female,37,"[3, 6]",1,0,0,0,1,0,0,1,0,0,0,2,1
45433,male,48,"[2, 5]",0,0,0,1,0,0,1,0,0,0,0,2,1
45438,female,77,[1],2,0,1,0,0,0,0,0,0,0,0,1,1
45446,female,21,"[8, 9]",1,0,0,0,0,0,0,0,0,1,1,2,1
45447,female,20,[4],1,0,0,0,0,1,0,0,0,0,0,1,1
45454,male,12,[6],0,0,0,0,0,0,0,1,0,0,0,1,1
45461,male,56,"[8, 7]",0,0,0,0,0,0,0,0,1,1,0,2,1
45463,male,20,[7],0,0,0,0,0,0,0,0,1,0,0,1,1
45467,female,56,[8],0,0,0,0,0,0,0,0,0,1,0,1,1
45472,female,56,"[8, 5]",2,0,0,0,0,0,1,0,0,1,0,2,1
45473,male,46,"[4, 6, 7]",0,0,0,0,0,1,0,1,1,0,0,3,1
45476,male,17,[1],3,0,1,0,0,0,0,0,0,0,0,1,2
45480,female,35,[5],4,0,0,0,0,0,1,0,0,0,0,1,2
45481,female,31,"[1, 6, 7]",1,0,1,0,0,0,0,1,1,0,0,3,1
45492,female,9,[7],0,0,0,0,0,0,0,0,1,0,0,1,1
45498,female,49,[4],2,0,0,0,0,1,0,0,0,0,0,1,1
45503,female,72,[1],0,0,1,0,0,0,0,0,0,0,0,1,1
45509,female,38,"[4, 6, 7]",4,0,0,0,0,1,0,1,1,0,0,3,2
45519,female,25,"[9, 3]",6,0,0,0,1,0,0,0,0,0,1,2,3
45522,female,41,"[8, 3]",1,0,0,0,1,0,0,0,0,1,0,2,1
45523,male,74,[8],0,0,0,0,0,0,0,0,0,1,0,1,1
45528,male,11,[6],0,0,0,0,0,0,0,1,0,0,0,1,1
45536,male,37,"[1, 3]",0,0,1,0,1,0,0,0,0,0,0,2,1
45543,female,21,"[2, 3]",1,0,0,1,1,0,0,0,0,0,0,2,1
45552,male,11,[1],0,0,1,0,0,0,0,0,0,0,0,1,1
45559,male,11,[9],0,0,0,0,0,0,0,0,0,0,1,1,1
45565,female,70,[6],0,0,0,0,0,0,0,1,0,0,0,1,1
45566,female,78,[1],0,0,1,0,0,0,0,0,0,0,0,1,1
45569,female,30,"[0, 9, 6, 1]",0,1,1,0,0,0,0,1,0,0,1,4,1
45575,female,55,[3],3,0,0,0,1,0,0,0,0,0,0,1,2
45579,female,9,"[9, 4]",2,0,0,0,0,1,0,0,0,0,1,2,1
45580,male,34,"[4, 6]",3,0,0,0,0,1,0,1,0,0,0,2,2
45581,male,40,[8],1,0,0,0,0,0,0,0,0,1,0,1,1
45582,male,36,"[9, 2]",1,0,0,1,0,0,0,0,0,0,1,2,1
45585,female,27,"[0, 2, 3]",2,1,0,1,1,0,0,0,0,0,0,3,1
45587,female,7,[5],4,0,0,0,0,0,1,0,0,0,0,1,2
45595,male,19,[9],0,0,0,0,0,0,0,0,0,0,1,1,1
45603,female,47,[2],1,0,0,1,0,0,0,0,0,0,0,1,1
45619,female,74,[9],1,0,0,0,0,0,0,0,0,0,1,1,1
45629,male,18,[3],0,0,0,0,1,0,0,0,0,0,0,1,1
45633,male,19,[7],2,0,0,0,0,0,0,0,1,0,0,1,1
45634,female,17,[2],2,0,0,1,0,0,0,0,0,0,0,1,1
45636,female,24,[3],1,0,0,0,1,0,0,0,0,0,0,1,1
45641,female,42,[5],0,0,0,0,0,0,1,0,0,0,0,1,1
45654,male,21,"[8, 7]",0,0,0,0,0,0,0,0,1,1,0,2,1
45677,female,16,[0],0,1,0,0,0,0,0,0,0,0,0,1,1
45678,male,51,[2],6,0,0,1,0,0,0,0,0,0,0,1,3
45679,female,49,[1],1,0,1,0,0,0,0,0,0,0,0,1,1
45681,female,27,"[0, 1]",1,1,1,0,0,0,0,0,0,0,0,2,1
45693,male,53,[4],2,0,0,0,0,1,0,0,0,0,0,1,1
45694,male,22,"[8, 9, 2]",4,0,0,1,0,0,0,0,0,1,1,3,2
45697,female,54,"[1, 5, 6]",1,0,1,0,0,0,1,1,0,0,0,3,1
45699,male,4,[3],3,0,0,0,1,0,0,0,0,0,0,1,2
45705,male,39,"[0, 1, 3]",0,1,1,0,1,0,0,0,0,0,0,3,1
45706,male,60,"[9, 2, 7]",0,0,0,1,0,0,0,0,1,0,1,3,1
45708,female,33,"[2, 7]",0,0,0,1,0,0,0,0,1,0,0,2,1
45712,female,26,"[3, 7]",2,0,0,0,1,0,0,0,1,0,0,2,1
45716,male,77,[8],0,0,0,0,0,0,0,0,0,1,0,1,1
45722,male,66,[7],1,0,0,0,0,0,0,0,1,0,0,1,1
45723,male,52,[3],2,0,0,0,1,0,0,0,0,0,0,1,1
45724,male,64,[0],0,1,0,0,0,0,0,0,0,0,0,1,1
45741,female,47,"[4, 5]",2,0,0,0,0,1,1,0,0,0,0,2,1
45742,female,25,"[0, 1, 7]",5,1,1,0,0,0,0,0,1,0,0,3,3
45743,female,16,[7],4,0,0,0,0,0,0,0,1,0,0,1,2
45752,female,1,[1],1,0,1,0,0,0,0,0,0,0,0,1,1
45753,male,54,"[9, 5]",2,0,0,0,0,0,1,0,0,0,1,2,1
45754,male,31,[1],0,0,1,0,0,0,0,0,0,0,0,1,1
45756,female,26,"[6, 7]",4,0,0,0,0,0,0,1,1,0,0,2,2
45757,male,11,[1],0,0,1,0,0,0,0,0,0,0,0,1,1
45758,female,8,[7],0,0,0,0,0,0,0,0,1,0,0,1,1
45761,female,55,[8],2,0,0,0,0,0,0,0,0,1,0,1,1
45764,male,26,"[9, 4, 1]",3,0,1,0,0,1,0,0,0,0,1,3,2
45767,female,10,[4],2,0,0,0,0,1,0,0,0,0,0,1,1
45772,female,60,[8],3,0,0,0,0,0,0,0,0,1,0,1,2
45777,female,35,"[1, 7]",2,0,1,0,0,0,0,0,1,0,0,2,1
45781,female,40,"[8, 1]",1,0,1,0,0,0,0,0,0,1,0,2,1
45783,male,72,[4],1,0,0,0,0,1,0,0,0,0,0,1,1
45786,female,46,[1],0,0,1,0,0,0,0,0,0,0,0,1,1
45789,male,54,"[2, 4]",1,0,0,1,0,1,0,0,0,0,0,2,1
45790,male,27,"[1, 2]",3,0,1,1,0,0,0,0,0,0,0,2,2
45791,male,74,[6],0,0,0,0,0,0,0,1,0,0,0,1,1
45797,male,41,[4],5,0,0,0,0,1,0,0,0,0,0,1,3
45800,male,34,"[9, 6, 7]",5,0,0,0,0,0,0,1,1,0,1,3,3
45805,male,10,[2],0,0,0,1,0,0,0,0,0,0,0,1,1
45807,female,7,[0],0,1,0,0,0,0,0,0,0,0,0,1,1
45809,male,15,[8],0,0,0,0,0,0,0,0,0,1,0,1,1
45810,female,47,"[0, 2]",2,1,0,1,0,0,0,0,0,0,0,2,1
45813,male,48,"[4, 5]",0,0,0,0,0,1,1,0,0,0,0,2,1
45815,female,1,[2],2,0,0,1,0,0,0,0,0,0,0,1,1
45816,female,29,[5],6,0,0,0,0,0,1,0,0,0,0,1,3
45818,female,44,"[8, 4, 6]",0,0,0,0,0,1,0,1,0,1,0,3,1
45824,female,26,"[8, 5]",0,0,0,0,0,0,1,0,0,1,0,2,1
45830,male,38,"[8, 4]",12,0,0,0,0,1,0,0,0,1,0,2,3
45846,male,41,"[8, 5, 6]",3,0,0,0,0,0,1,1,0,1,0,3,2
45848,male,46,[0],1,1,0,0,0,0,0,0,0,0,0,1,1
45854,female,60,"[0, 2, 4]",3,1,0,1,0,1,0,0,0,0,0,3,2
45855,male,64,[6],3,0,0,0,0,0,0,1,0,0,0,1,2
45856,male,38,"[0, 5]",3,1,0,0,0,0,1,0,0,0,0,2,2
45861,male,46,"[5, 6]",0,0,0,0,0,0,1,1,0,0,0,2,1
45866,female,56,"[6, 7]",3,0,0,0,0,0,0,1,1,0,0,2,2
45867,female,36,"[0, 3, 5]",1,1,0,0,1,0,1,0,0,0,0,3,1
45870,female,18,[1],0,0,1,0,0,0,0,0,0,0,0,1,1
45873,male,74,[2],1,0,0,1,0,0,0,0,0,0,0,1,1
45883,female,29,[0],0,1,0,0,0,0,0,0,0,0,0,1,1
45887,male,48,[1],5,0,1,0,0,0,0,0,0,0,0,1,3
45890,male,12,[0],0,1,0,0,0,0,0,0,0,0,0,1,1
45894,female,32,[4],3,0,0,0,0,1,0,0,0,0,0,1,2
45897,female,50,[0],3,1,0,0,0,0,0,0,0,0,0,1,2
45904,female,74,[1],0,0,1,0,0,0,0,0,0,0,0,1,1
45908,male,50,[3],0,0,0,0,1,0,0,0,0,0,0,1,1
45909,male,36,"[2, 5]",9,0,0,1,0,0,1,0,0,0,0,2,3
45912,female,8,[2],5,0,0,1,0,0,0,0,0,0,0,1,3
45913,female,11,[7],3,0,0,0,0,0,0,0,1,0,0,1,2
45923,male,60,"[3, 6]",0,0,0,0,1,0,0,1,0,0,0,2,1
45924,female,46,[3],2,0,0,0,1,0,0,0,0,0,0,1,1
45926,female,36,"[8, 0, 2, 6]",0,1,0,1,0,0,0,1,0,1,0,4,1
45928,male,69,[3],0,0,0,0,1,0,0,0,0,0,0,1,1
45930,female,25,"[9, 4]",0,0,0,0,0,1,0,0,0,0,1,2,1
45933,male,30,[2],2,0,0,1,0,0,0,0,0,0,0,1,1
45944,male,1,[3],10,0,0,0,1,0,0,0,0,0,0,1,3
45950,female,17,[0],0,1,0,0,0,0,0,0,0,0,0,1,1
45952,female,22,"[9, 7]",0,0,0,0,0,0,0,0,1,0,1,2,1
45954,female,76,[8],3,0,0,0,0,0,0,0,0,1,0,1,2
45963,female,8,[8],0,0,0,0,0,0,0,0,0,1,0,1,1
45971,male,62,[0],4,1,0,0,0,0,0,0,0,0,0,1,2
45976,male,26,"[0, 3, 4]",0,1,0,0,1,1,0,0,0,0,0,3,1
45977,female,70,[9],0,0,0,0,0,0,0,0,0,0,1,1,1
45987,male,42,[1],3,0,1,0,0,0,0,0,0,0,0,1,2
45990,male,41,"[9, 4]",5,0,0,0,0,1,0,0,0,0,1,2,3
45997,female,61,[3],5,0,0,0,1,0,0,0,0,0,0,1,3
46001,male,50,[8],2,0,0,0,0,0,0,0,0,1,0,1,1
46002,male,42,"[9, 7]",3,0,0,0,0,0,0,0,1,0,1,2,2
46005,female,37,"[1, 5]",0,0,1,0,0,0,1,0,0,0,0,2,1
46006,female,16,[3],0,0,0,0,1,0,0,0,0,0,0,1,1
46017,male,37,"[9, 4]",1,0,0,0,0,1,0,0,0,0,1,2,1
46022,male,58,[3],2,0,0,0,1,0,0,0,0,0,0,1,1
46024,female,52,[6],3,0,0,0,0,0,0,1,0,0,0,1,2
46027,female,29,[6],0,0,0,0,0,0,0,1,0,0,0,1,1
46029,male,28,"[3, 5]",13,0,0,0,1,0,1,0,0,0,0,2,3
46032,male,73,[7],0,0,0,0,0,0,0,0,1,0,0,1,1
46041,female,66,[6],0,0,0,0,0,0,0,1,0,0,0,1,1
46044,female,70,[5],1,0,0,0,0,0,1,0,0,0,0,1,1
46046,female,16,[4],0,0,0,0,0,1,0,0,0,0,0,1,1
46051,male,30,"[3, 5]",4,0,0,0,1,0,1,0,0,0,0,2,2
46052,male,55,"[6, 7]",0,0,0,0,0,0,0,1,1,0,0,2,1
46056,female,17,[3],0,0,0,0,1,0,0,0,0,0,0,1,1
46057,male,27,"[3, 7]",0,0,0,0,1,0,0,0,1,0,0,2,1
46060,female,77,[5],0,0,0,0,0,0,1,0,0,0,0,1,1
46062,female,18,[0],1,1,0,0,0,0,0,0,0,0,0,1,1
46063,female,76,[0],0,1,0,0,0,0,0,0,0,0,0,1,1
46064,male,52,"[9, 1]",1,0,1,0,0,0,0,0,0,0,1,2,1
46067,male,23,[8],1,0,0,0,0,0,0,0,0,1,0,1,1
46075,female,38,[9],6,0,0,0,0,0,0,0,0,0,1,1,3
46078,male,5,[0],0,1,0,0,0,0,0,0,0,0,0,1,1
46079,male,51,"[9, 3]",2,0,0,0,1,0,0,0,0,0,1,2,1
46097,female,51,[9],2,0,0,0,0,0,0,0,0,0,1,1,1
46098,male,50,[4],1,0,0,0,0,1,0,0,0,0,0,1,1
46100,male,9,[9],0,0,0,0,0,0,0,0,0,0,1,1,1
46103,male,42,"[9, 3]",2,0,0,0,1,0,0,0,0,0,1,2,1
46109,female,46,[9],2,0,0,0,0,0,0,0,0,0,1,1,1
46112,female,25,"[0, 1]",0,1,1,0,0,0,0,0,0,0,0,2,1
46113,male,18,[8],0,0,0,0,0,0,0,0,0,1,0,1,1
46115,female,11,[6],0,0,0,0,0,0,0,1,0,0,0,1,1
46119,male,58,[1],3,0,1,0,0,0,0,0,0,0,0,1,2
46120,male,34,"[2, 4, 6]",1,0,0,1,0,1,0,1,0,0,0,3,1
46122,male,61,[7],5,0,0,0,0,0,0,0,1,0,0,1,3
46131,female,49,[7],0,0,0,0,0,0,0,0,1,0,0,1,1
46132,male,60,[7],1,0,0,0,0,0,0,0,1,0,0,1,1
46145,female,68,[9],1,0,0,0,0,0,0,0,0,0,1,1,1
46153,female,75,[6],0,0,0,0,0,0,0,1,0,0,0,1,1
46157,female,9,[5],0,0,0,0,0,0,1,0,0,0,0,1,1
46161,male,64,[0],5,1,0,0,0,0,0,0,0,0,0,1,3
46166,female,48,[2],8,0,0,1,0,0,0,0,0,0,0,1,3
46171,male,59,"[0, 5]",4,1,0,0,0,0,1,0,0,0,0,2,2
46174,male,76,[2],2,0,0,1,0,0,0,0,0,0,0,1,1
46175,male,54,"[3, 5, 6]",0,0,0,0,1,0,1,1,0,0,0,3,1
46185,male,8,[3],0,0,0,0,1,0,0,0,0,0,0,1,1
46190,female,11,[7],1,0,0,0,0,0,0,0,1,0,0,1,1
46202,female,33,"[9, 3]",1,0,0,0,1,0,0,0,0,0,1,2,1
46204,female,36,"[0, 4]",14,1,0,0,0,1,0,0,0,0,0,2,3
46205,male,47,"[0, 8, 5]",3,1,0,0,0,0,1,0,0,1,0,3,2
46208,male,30,"[8, 2]",1,0,0,1,0,0,0,0,0,1,0,2,1
46212,female,66,[4],1,0,0,0,0,1,0,0,0,0,0,1,1
