id,sex,age,trace,Infected_Num,place_been_to,trans_risk
41884,male,17,[6],2,1,2
41919,female,45,[7],0,1,1
41929,female,23,"[8, 4, 7]",4,3,2
41942,male,12,[8],0,1,1
41943,female,26,"[1, 3, 4, 5]",1,4,1
41961,male,59,"[0, 8, 1, 6]",2,4,2
41963,female,14,"[9, 5]",3,2,2
41966,male,5,[3],5,1,2
41982,male,7,[0],2,1,2
41991,male,26,"[2, 4, 5, 6, 8]",2,5,2
41992,male,49,"[0, 5]",1,2,1
41994,male,43,"[0, 9, 6, 7]",1,4,1
42014,female,21,"[1, 2, 6, 7, 9]",3,5,2
42033,male,11,[7],0,1,1
42035,male,65,[5],6,1,3
42040,female,55,"[1, 2, 6, 8, 9]",2,5,2
42041,female,22,"[8, 1, 4, 7]",1,4,1
42042,female,16,"[2, 5]",6,2,3
42055,male,16,[6],2,1,2
42081,male,34,"[9, 2, 5]",1,3,1
42087,male,35,"[2, 4, 6, 7]",5,4,2
42106,female,76,[9],2,1,2
42127,male,63,"[3, 7]",3,2,2
42135,female,1,[8],1,1,1
42144,female,4,[3],0,1,1
42152,female,35,"[8, 2]",3,2,2
42156,male,28,"[2, 3, 4, 5, 8, 9]",2,6,2
42165,female,4,[5],2,1,2
42169,male,34,"[0, 2, 5, 7]",3,4,2
42175,female,6,[3],1,1,1
42183,male,42,[0],3,1,2
42190,female,4,[0],1,1,1
42193,male,19,[2],5,1,2
42196,male,59,"[0, 2, 6, 7]",10,4,3
42202,male,15,[7],3,1,2
42208,male,80,[9],6,1,3
42226,female,44,"[5, 6]",3,2,2
42233,female,57,"[9, 2, 5]",8,3,3
42257,female,46,"[8, 6]",1,2,1
42266,female,22,"[8, 3, 7]",3,3,2
42269,male,56,"[8, 4, 7]",9,3,3
42275,male,69,[6],1,1,1
42292,male,77,[8],2,1,2
42346,female,68,[0],1,1,1
42352,male,33,"[0, 9, 5]",4,3,2
42358,male,75,[9],5,1,2
42373,male,31,"[9, 2]",3,2,2
42385,female,26,"[2, 3, 4, 5]",3,4,2
42414,male,49,"[4, 5]",3,2,2
42448,male,6,[9],2,1,2
42458,male,55,"[0, 1, 6]",1,3,1
42472,female,58,"[8, 9]",1,2,1
42480,male,69,[2],4,1,2
42485,male,48,[4],1,1,1
42520,female,75,[0],3,1,2
42530,male,33,"[0, 3, 7]",1,3,1
42537,male,48,"[8, 6, 7]",1,3,1
42559,female,15,[1],2,1,2
42568,female,38,"[0, 2, 3, 7, 8]",1,5,1
42571,female,37,"[8, 9, 4, 6]",3,4,2
42580,male,25,"[8, 4, 6]",2,3,2
42592,male,53,"[1, 3, 4, 5]",2,4,2
42599,female,29,"[3, 4, 5]",5,3,2
42614,male,3,[9],2,1,2
42626,male,25,"[8, 0, 5, 6]",2,4,2
42652,female,46,"[8, 3]",4,2,2
42656,male,49,"[9, 7]",4,2,2
42661,male,32,"[0, 1, 2, 8]",3,4,2
42664,female,19,"[2, 5, 6]",3,3,2
42698,male,33,"[9, 4]",0,2,1
42714,male,73,[8],0,1,1
42731,female,51,"[1, 5]",6,2,3
42733,male,51,"[2, 4, 5, 6]",1,4,1
42749,female,33,"[1, 2, 3, 4]",2,4,2
42764,female,59,"[9, 5, 6, 7]",4,4,2
42791,female,70,[6],1,1,1
42822,female,39,"[0, 9, 6]",1,3,1
42829,male,51,"[1, 5]",9,2,3
42835,male,67,[6],1,1,1
42837,male,20,[0],0,1,1
42840,male,16,[1],0,1,1
42858,male,5,[7],2,1,2
42873,male,41,"[2, 4]",3,2,2
42880,male,19,[6],1,1,1
42907,female,78,[9],7,1,3
42910,female,14,[7],2,1,2
42918,male,47,"[2, 4]",1,2,1
42937,male,78,[6],2,1,2
42939,female,41,"[8, 3, 5]",7,3,3
42948,male,65,[3],0,1,1
42949,male,7,[0],2,1,2
43000,female,3,[1],1,1,1
43007,female,39,"[1, 4, 9, 7]",1,4,1
43031,female,74,[4],4,1,2
43032,male,49,"[0, 9, 5]",10,3,3
43037,male,65,[2],1,1,1
43041,female,60,"[3, 5, 7]",14,3,3
43054,male,14,[8],0,1,1
43057,female,14,[5],1,1,1
43059,male,75,[9],2,1,2
43068,female,70,[2],0,1,1
43070,male,6,[9],0,1,1
43104,male,48,"[6, 7]",9,2,3
43140,female,7,[2],1,1,1
43184,male,8,[2],1,1,1
43189,female,68,[6],7,1,3
43215,female,42,"[0, 1, 8, 6]",3,4,2
43224,female,23,"[8, 0, 2, 3]",10,4,3
43249,male,64,[6],1,1,1
43274,female,11,[4],1,1,1
43314,male,8,[1],2,1,2
43321,male,32,"[8, 3, 4, 5]",6,4,3
43332,male,57,"[8, 9]",2,2,2
43345,female,10,[7],0,1,1
43346,male,9,[3],0,1,1
43358,male,35,"[8, 3, 4, 5]",2,4,2
43368,male,69,[4],0,1,1
43380,female,27,"[8, 2, 3]",0,3,1
43397,male,60,[7],3,1,2
43414,female,10,[4],0,1,1
43439,female,60,"[8, 3, 7]",2,3,2
43444,male,42,"[3, 4, 7]",2,3,2
43447,female,61,[2],0,1,1
43449,male,53,"[4, 5, 7]",0,3,1
43475,female,4,[7],1,1,1
43483,female,2,[0],1,1,1
43486,female,45,"[0, 8, 6, 9]",3,4,2
43493,female,57,"[1, 4, 5, 7]",9,4,3
43500,male,29,"[4, 5, 6, 8, 9]",2,5,2
43507,male,36,"[1, 5, 6, 7]",5,4,2
43519,female,24,"[0, 1, 7, 8, 9]",5,5,2
43533,female,27,"[0, 9, 4, 5]",0,4,1
43549,male,21,"[0, 3, 5, 7]",3,4,2
43563,female,31,"[0, 1, 3, 6, 7, 8]",0,6,1
43577,female,66,[6],0,1,1
43587,male,17,[2],9,1,3
43592,male,15,[8],2,1,2
43597,male,28,"[0, 1, 3, 9]",0,4,1
43616,male,33,"[8, 1, 4, 6]",3,4,2
43639,male,41,"[8, 4, 6]",1,3,1
43645,female,71,[7],2,1,2
43651,male,19,[0],4,1,2
43655,female,21,"[3, 4, 5, 6]",0,4,1
43671,female,6,[5],6,1,3
43679,male,76,[0],3,1,2
43704,male,31,"[2, 4, 5]",0,3,1
43713,female,3,[2],1,1,1
43715,male,28,"[1, 3, 4]",2,3,2
43728,female,45,"[8, 0]",5,2,2
43740,female,38,"[0, 2, 4, 5, 6, 9]",1,6,1
43745,male,44,"[8, 2, 3, 6]",3,4,2
43749,female,21,"[0, 1, 2, 3, 5, 6]",1,6,1
43781,female,49,"[0, 2, 4, 7]",5,4,2
43813,female,45,"[2, 3, 4, 6]",3,4,2
43823,female,46,"[8, 1, 6]",13,3,3
43829,male,3,[3],0,1,1
43831,male,56,"[8, 5, 6]",1,3,1
43853,female,55,"[0, 1, 5, 9]",10,4,3
43858,female,71,[6],1,1,1
43862,male,20,"[1, 7]",7,2,3
43865,female,43,"[1, 5, 9]",3,3,2
43888,male,73,[8],2,1,2
43892,female,39,"[8, 9, 2, 5]",8,4,3
43921,male,5,[8],0,1,1
43926,female,15,[6],4,1,2
43934,female,9,[5],1,1,1
43953,male,5,[8],0,1,1
43960,female,29,"[3, 6]",1,2,1
43980,female,47,"[3, 7]",2,2,2
43981,male,30,"[1, 3, 4, 5, 9]",3,5,2
43983,male,50,[1],0,1,1
44002,female,43,"[9, 3]",1,2,1
44015,male,38,"[1, 3, 5, 6, 9]",1,5,1
44018,male,28,"[0, 5, 7, 8, 9]",2,5,2
44032,male,4,[1],0,1,1
44035,female,66,"[9, 5]",2,2,2
44039,male,21,"[1, 2, 6]",1,3,1
44042,female,75,[1],0,1,1
44082,female,26,"[2, 4, 6]",4,3,2
44092,female,47,"[2, 6, 7]",7,3,3
44095,female,46,"[0, 9, 2, 1]",0,4,1
44096,male,50,"[0, 1, 7]",1,3,1
44103,female,56,"[1, 6]",2,2,2
44110,female,3,[1],0,1,1
44117,male,27,"[2, 3, 4, 5, 6, 9]",1,6,1
44124,female,77,"[9, 7]",0,2,1
44126,female,8,[1],0,1,1
44130,male,58,"[1, 6]",2,2,2
44170,male,49,"[0, 8, 7]",2,3,2
44192,female,56,"[0, 1, 4]",0,3,1
44198,male,68,"[8, 7]",1,2,1
44200,male,61,[2],1,1,1
44203,male,14,[5],2,1,2
44218,male,22,"[9, 3]",3,2,2
44244,female,11,[1],0,1,1
44247,female,45,"[3, 4, 6]",8,3,3
44251,female,66,[0],0,1,1
44275,female,34,"[0, 1, 4, 6, 7, 8]",2,6,2
44287,female,42,[1],0,1,1
44294,male,54,"[8, 1, 2, 7]",14,4,3
44332,female,21,"[8, 9, 6]",1,3,1
44344,female,28,"[1, 3, 6, 7, 8, 9]",13,6,3
44362,male,23,"[0, 2, 3, 4, 8]",2,5,2
44384,male,46,"[0, 3, 6]",4,3,2
44400,male,20,[4],0,1,1
44404,male,49,"[2, 3]",1,2,1
44407,male,19,[8],0,1,1
44408,male,65,[8],1,1,1
44417,male,65,[5],2,1,2
44419,female,50,"[0, 1, 4, 6, 9]",3,5,2
44432,female,10,[2],4,1,2
44436,male,5,[0],7,1,3
44474,male,38,"[1, 3, 7, 8, 9]",1,5,1
44480,male,10,[0],0,1,1
44518,female,52,"[8, 3, 4]",1,3,1
44520,male,25,"[8, 0, 2, 3]",3,4,2
44525,female,61,"[9, 2, 1]",2,3,2
44529,male,71,[4],1,1,1
44533,female,14,[7],3,1,2
44534,female,73,[2],1,1,1
44539,female,60,"[0, 1, 5, 7, 8]",1,5,1
44540,female,73,"[8, 5]",5,2,2
44549,male,78,[8],1,1,1
44550,female,55,"[2, 6, 7]",0,3,1
44582,male,64,[7],5,1,2
44597,female,58,[0],0,1,1
44609,male,22,"[0, 3, 4, 6]",13,4,3
44622,male,18,[0],1,1,1
44624,male,69,[9],3,1,2
44635,female,66,[9],0,1,1
44636,female,28,"[3, 4, 5]",2,3,2
44640,female,29,"[0, 9, 8]",2,3,2
44664,male,36,"[0, 3, 4, 5, 6, 7]",0,6,1
44701,female,69,"[2, 5]",7,2,3
44703,female,28,"[8, 6]",9,2,3
44705,female,64,[0],1,1,1
44713,female,80,[3],0,1,1
44726,female,33,"[1, 9, 7]",1,3,1
44729,male,46,"[8, 9]",0,2,1
44735,male,29,"[2, 5, 6]",1,3,1
44748,female,26,"[1, 2, 3, 8, 9]",0,5,1
44752,female,76,[2],0,1,1
44777,male,65,[1],0,1,1
44783,female,31,"[0, 1, 7]",0,3,1
44808,male,40,"[8, 4, 6]",10,3,3
44822,female,43,"[9, 6]",3,2,2
44857,female,14,[3],3,1,2
44858,male,64,[9],0,1,1
44876,male,40,"[9, 2, 3, 1]",2,4,2
44882,female,1,[5],6,1,3
44929,male,60,"[0, 1, 2]",2,3,2
44937,female,46,"[1, 4, 5]",0,3,1
44943,female,38,"[8, 1]",0,2,1
44946,male,63,[0],0,1,1
44955,male,55,"[8, 6, 7]",5,3,2
44988,male,61,"[1, 4]",0,2,1
44992,male,21,"[0, 9, 3, 4]",1,4,1
45016,female,66,[5],0,1,1
45017,male,26,"[1, 3, 5, 6]",1,4,1
45025,male,42,"[0, 1, 7]",3,3,2
45032,male,28,"[3, 4, 6, 7]",1,4,1
45043,female,75,"[0, 8]",0,2,1
45056,female,12,[8],1,1,1
45057,female,75,[6],0,1,1
45095,male,48,[1],3,1,2
45119,female,30,"[0, 3, 5, 7, 8]",0,5,1
45123,male,56,"[8, 1, 5]",4,3,2
45124,male,30,"[0, 4, 5]",0,3,1
45132,male,55,"[1, 4, 5]",0,3,1
45153,female,58,"[1, 3, 4, 5, 8, 9]",1,6,1
45160,female,67,"[0, 5]",5,2,2
45169,male,71,[4],2,1,2
45196,male,13,[0],0,1,1
45200,male,64,[4],1,1,1
45207,female,75,[5],0,1,1
45211,male,30,"[0, 2, 4, 5, 8]",4,5,2
45212,female,41,"[8, 4, 5]",2,3,2
45214,female,38,"[0, 8, 2, 7]",6,4,3
45223,male,59,"[9, 4, 7]",7,3,3
45229,male,58,"[8, 9, 5, 0]",6,4,3
45230,female,75,[3],0,1,1
45233,female,40,"[0, 5, 6]",3,3,2
45237,female,23,"[0, 1, 3, 4, 6, 7, 9]",6,7,3
45240,female,17,"[9, 2]",5,2,2
45271,female,30,"[0, 3, 5, 6, 7, 8]",17,6,3
45274,male,65,[5],3,1,2
45307,female,78,[4],3,1,2
45317,female,63,"[9, 2, 7]",0,3,1
45329,female,30,"[1, 4]",1,2,1
45346,male,53,[1],2,1,2
45365,female,64,[7],2,1,2
45369,male,27,"[1, 3, 5]",4,3,2
45397,male,39,"[2, 4]",0,2,1
45405,male,52,"[1, 5, 7]",2,3,2
45459,female,9,[9],3,1,2
45467,female,78,[8],0,1,1
45472,female,23,"[1, 4, 5, 6, 9]",2,5,2
45488,female,59,"[4, 7]",6,2,3
45510,male,77,"[3, 7]",1,2,1
45511,male,1,[5],1,1,1
45517,female,73,[8],0,1,1
45544,female,41,"[9, 4]",5,2,2
45548,female,64,[2],0,1,1
45555,female,40,"[8, 4, 5, 6]",2,4,2
45565,female,38,"[1, 2, 3, 5, 6, 9]",4,6,2
45569,female,6,[5],1,1,1
45578,male,22,[9],8,1,3
45580,female,11,[5],4,1,2
45584,female,41,"[9, 5]",5,2,2
45590,female,35,"[8, 3, 4, 7]",0,4,1
45609,female,52,"[8, 9, 5]",2,3,2
45613,male,36,"[0, 3, 4, 6, 9]",8,5,3
45628,male,10,[8],1,1,1
45649,male,5,[0],2,1,2
45651,male,54,"[8, 3, 7]",0,3,1
45672,male,71,[8],0,1,1
45682,male,16,[7],4,1,2
45701,male,51,"[8, 1, 5]",4,3,2
45704,female,45,"[0, 3, 4]",0,3,1
45714,male,53,"[0, 3, 5, 7, 8, 9]",0,6,1
45739,male,7,[0],1,1,1
45741,male,31,[9],11,1,3
45752,male,12,[7],1,1,1
45775,male,29,"[0, 1, 3, 4, 5, 7]",1,6,1
45779,female,41,"[2, 3, 6]",4,3,2
45782,male,38,"[2, 6, 7, 8, 9]",0,5,1
45787,male,36,"[0, 9, 7]",2,3,2
45792,female,22,"[1, 4, 7]",0,3,1
45805,female,17,[8],3,1,2
45808,male,40,"[3, 4, 5, 6]",6,4,3
45841,female,38,"[0, 1, 3, 4, 7]",1,5,1
45845,male,37,[6],2,1,2
45860,male,3,[8],2,1,2
45877,male,67,[8],1,1,1
45880,female,20,[4],1,1,1
45898,female,20,[9],0,1,1
45914,female,50,"[0, 9, 3]",1,3,1
45924,male,31,"[8, 1]",5,2,2
45962,female,15,[0],1,1,1
45967,male,50,"[0, 3, 4]",2,3,2
45980,male,49,[6],1,1,1
45987,male,8,[4],5,1,2
46005,male,74,"[0, 8]",2,2,2
46006,male,6,[1],7,1,3
46020,female,80,[4],3,1,2
46027,male,36,"[0, 3, 4, 6, 7]",1,5,1
46031,female,43,"[0, 7]",3,2,2
46036,female,75,"[1, 7]",4,2,2
46045,female,21,"[1, 3, 5, 9]",0,4,1
46054,male,32,"[8, 3, 4, 5]",2,4,2
46059,male,65,[9],2,1,2
46060,male,41,"[8, 9, 3, 5]",2,4,2
46064,male,68,"[5, 7]",0,2,1
46067,male,47,"[2, 5, 7]",10,3,3
46071,male,31,"[0, 4, 6, 7]",0,4,1
46080,male,57,"[8, 5]",2,2,2
46086,male,62,[0],0,1,1
46094,male,8,[0],0,1,1
46133,male,59,"[9, 3, 4, 7]",0,4,1
46152,female,6,[8],0,1,1
46154,female,23,"[8, 4, 5]",1,3,1
46161,male,52,"[8, 0, 3]",6,3,3
46163,male,46,"[2, 4, 7]",3,3,2
46164,female,21,"[2, 3, 5, 7]",7,4,3
46219,female,59,"[0, 9, 6]",0,3,1
46231,female,59,"[0, 9, 3]",6,3,3
46233,male,36,"[1, 5, 7]",4,3,2
46261,female,52,"[9, 3, 4, 5]",0,4,1
46271,male,31,"[8, 2, 4, 7]",7,4,3
46323,female,8,[9],2,1,2
46332,male,29,"[1, 2, 3, 4, 7, 9]",8,6,3
46381,female,59,"[2, 3, 4, 6]",1,4,1
46385,male,8,[4],0,1,1
46407,female,42,"[0, 3, 4, 5, 9]",3,5,2
46437,female,8,[8],4,1,2
46438,male,79,[3],0,1,1
46439,female,4,[3],1,1,1
46442,female,70,[7],1,1,1
46447,male,64,[5],0,1,1
46460,female,60,"[0, 9, 1]",7,3,3
46461,male,47,"[2, 4, 6, 7, 9]",3,5,2
46476,female,66,[6],4,1,2
46480,female,9,[6],4,1,2
46481,male,13,[9],0,1,1
46482,male,62,[2],3,1,2
46486,male,54,"[2, 5]",21,2,3
46504,female,54,"[0, 9, 2, 7]",1,4,1
46510,female,47,"[9, 2, 3]",7,3,3
46537,female,62,[1],1,1,1
46541,female,53,"[3, 6]",8,2,3
46545,male,5,[4],0,1,1
46549,female,30,"[0, 3, 6, 7, 9]",0,5,1
46558,female,58,"[8, 2, 5]",3,3,2
46562,male,6,[2],2,1,2
46579,male,65,[4],2,1,2
46593,female,28,"[0, 3, 4, 5, 6]",3,5,2
46601,male,47,"[1, 3, 7]",1,3,1
46619,male,27,"[1, 3, 6, 7]",0,4,1
46634,female,18,[9],2,1,2
46639,female,11,[7],0,1,1
46644,male,2,[8],4,1,2
46648,female,58,[4],1,1,1
46651,male,11,[2],1,1,1
46682,male,4,[4],5,1,2
46684,female,21,"[1, 2, 4, 7]",8,4,3
46690,male,64,[2],10,1,3
46693,male,9,[0],0,1,1
46714,male,36,"[4, 5]",2,2,2
46728,male,74,[5],2,1,2
46734,female,25,"[0, 8, 5, 7]",0,4,1
46742,male,39,"[9, 3, 5]",0,3,1
46754,female,23,"[1, 5, 6, 7]",1,4,1
46761,female,24,"[0, 2, 3, 4, 7]",0,5,1
46765,female,78,[5],0,1,1
46780,female,69,[9],2,1,2
46796,female,21,"[8, 9, 4]",1,3,1
46801,female,49,"[0, 2, 4, 5, 7, 8, 9]",0,7,1
46803,male,52,"[1, 5]",0,2,1
46811,female,74,"[2, 4]",0,2,1
46824,male,21,"[0, 1, 3, 5, 6]",0,5,1
46840,male,11,[8],0,1,1
46854,female,27,"[0, 1, 3, 9]",2,4,2
46863,male,35,"[9, 2, 4, 7]",1,4,1
46871,female,73,[9],0,1,1
46893,female,63,[0],0,1,1
46895,female,78,[5],1,1,1
46897,male,51,"[8, 6]",0,2,1
46928,female,50,"[4, 6]",10,2,3
46932,female,6,[1],4,1,2
46933,female,10,[4],1,1,1
46947,male,3,[8],0,1,1
46958,male,66,[9],1,1,1
46982,male,4,[0],4,1,2
46984,male,5,[9],1,1,1
47001,female,63,[9],1,1,1
47006,male,33,"[0, 8, 3, 4]",0,4,1
47009,female,4,[5],4,1,2
47019,male,53,"[9, 2, 3]",2,3,2
47027,female,71,[5],6,1,3
47080,female,50,"[4, 6, 7]",0,3,1
47082,male,21,"[0, 1, 6]",1,3,1
47085,female,18,[2],5,1,2
47102,male,4,[6],1,1,1
47116,male,28,"[2, 4, 5, 6, 7]",5,5,2
47117,female,54,"[0, 1, 4]",10,3,3
47126,female,23,"[4, 5, 7, 8, 9]",0,5,1
47129,female,58,"[5, 7]",0,2,1
47139,male,12,[8],3,1,2
47158,female,26,"[0, 1, 4, 8]",10,4,3
47171,female,10,[1],0,1,1
47181,male,76,[0],1,1,1
47196,male,55,"[8, 1]",0,2,1
47203,male,33,"[0, 3, 4, 7]",2,4,2
47204,female,10,[4],1,1,1
47209,male,6,[0],5,1,2
47217,female,13,"[8, 2]",0,2,1
47220,female,33,"[0, 1, 3, 6, 7, 9]",10,6,3
47231,male,20,[9],2,1,2
47250,female,57,"[0, 2, 7]",9,3,3
47254,female,1,[5],1,1,1
47261,male,42,"[1, 4, 7]",0,3,1
47270,female,53,"[9, 7]",0,2,1
47278,female,12,[3],0,1,1
47283,male,34,"[8, 9, 6]",1,3,1
47289,female,19,[9],1,1,1
47294,female,30,"[1, 3, 4, 5]",0,4,1
47307,male,58,"[2, 3, 4]",1,3,1
47316,male,78,"[1, 5]",1,2,1
47318,male,45,"[4, 5]",0,2,1
47319,male,36,"[8, 4, 7]",2,3,2
47325,male,53,"[9, 4, 6]",2,3,2
47326,male,74,[4],1,1,1
47341,male,72,[5],2,1,2
47376,male,72,[2],0,1,1
47387,male,33,"[1, 4, 7]",1,3,1
47391,male,59,"[0, 4, 5, 6, 8]",4,5,2
47405,male,50,"[0, 1, 3, 4]",15,4,3
47430,female,37,"[9, 2, 3]",1,3,1
47434,female,46,"[8, 9, 5]",0,3,1
47463,female,68,[7],1,1,1
47467,male,33,"[8, 9]",1,2,1
47483,male,11,[8],0,1,1
47490,male,9,[7],1,1,1
47500,female,65,[3],0,1,1
47535,male,12,[0],5,1,2
47537,male,38,"[2, 4, 5, 6, 8]",6,5,3
47540,male,75,[2],2,1,2
47570,female,48,"[0, 8, 3, 5]",2,4,2
47571,female,75,"[6, 7]",0,2,1
47584,male,37,"[8, 9, 0, 7]",6,4,3
47587,female,63,[1],0,1,1
47600,male,7,[3],0,1,1
47614,male,9,[8],0,1,1
47630,male,80,[4],1,1,1
47646,female,72,[0],3,1,2
47649,male,51,"[0, 1]",2,2,2
47714,female,74,[8],1,1,1
47717,male,8,[2],1,1,1
47740,male,79,[9],1,1,1
47748,female,60,"[9, 3]",1,2,1
47752,male,74,[2],1,1,1
47755,female,16,[3],6,1,3
47796,male,43,"[2, 3, 7]",0,3,1
47802,female,61,[2],3,1,2
47826,male,37,"[0, 4, 5, 7, 9]",2,5,2
47860,male,15,"[0, 9]",4,2,2
47892,female,7,[4],7,1,3
47950,male,62,[1],1,1,1
47960,female,46,"[0, 5]",9,2,3
47962,male,60,"[2, 4, 5, 6, 8]",0,5,1
47965,male,42,"[0, 1, 8, 7]",4,4,2
47970,male,20,[4],0,1,1
47982,male,67,[0],1,1,1
47986,female,56,"[8, 6, 7]",2,3,2
47991,female,34,"[1, 2, 3, 5]",1,4,1
48003,male,63,[6],0,1,1
48013,male,14,"[1, 3]",1,2,1
48014,male,66,"[4, 6]",3,2,2
48015,female,44,"[9, 2, 1, 7]",4,4,2
48029,male,40,"[1, 3, 9]",0,3,1
48055,female,53,"[0, 1, 2, 6]",3,4,2
48072,male,5,[3],3,1,2
48077,male,49,"[1, 5, 6, 7, 8, 9]",0,6,1
48078,female,2,[2],1,1,1
48108,female,42,"[2, 4, 7]",2,3,2
48115,male,64,[4],7,1,3
48125,male,27,"[8, 2]",1,2,1
48132,female,27,"[1, 2, 6]",1,3,1
48145,male,14,[0],6,1,3
48147,female,49,"[8, 5]",4,2,2
48150,male,36,"[9, 4, 5, 6]",0,4,1
48166,male,60,"[9, 3, 6]",0,3,1
48173,male,26,"[0, 1, 3, 4, 7]",3,5,2
48175,male,39,"[9, 2, 3, 5]",10,4,3
48211,male,28,"[0, 2, 4, 7, 8, 9]",2,6,2
48235,female,42,"[0, 6, 7]",0,3,1
48257,female,65,"[0, 2]",1,2,1
48259,male,54,"[2, 3, 4]",1,3,1
48301,female,13,[7],3,1,2
48308,male,16,[5],0,1,1
48338,female,54,"[0, 7]",2,2,2
48339,female,48,"[9, 4, 6]",7,3,3
48373,male,57,"[0, 3]",7,2,3
48392,female,32,"[8, 1, 9]",1,3,1
48469,male,41,[9],2,1,2
48474,male,44,"[0, 6]",0,2,1
48475,male,34,"[9, 2, 1, 7]",12,4,3
48486,female,7,[7],8,1,3
48496,female,77,[4],1,1,1
48503,male,15,[6],0,1,1
48509,female,73,"[9, 7]",1,2,1
48546,female,30,"[8, 9, 2, 4]",0,4,1
48549,female,6,[5],4,1,2
48552,male,33,"[1, 4, 5, 6, 9]",0,5,1
48558,female,12,[6],8,1,3
48583,female,74,[8],3,1,2
48613,female,31,"[8, 1, 5, 0]",0,4,1
48617,female,63,[3],2,1,2
48620,male,61,"[2, 6]",7,2,3
48628,female,45,"[9, 2, 7]",6,3,3
48630,male,25,"[8, 0, 3, 1]",0,4,1
48634,female,6,[1],3,1,2
48645,female,63,[6],1,1,1
48646,male,78,[4],0,1,1
48677,female,22,"[2, 4, 5, 6, 7, 8]",8,6,3
48696,male,79,[2],0,1,1
48757,male,75,[8],1,1,1
48773,male,4,[1],1,1,1
48779,female,34,"[1, 2, 3, 5]",8,4,3
48787,male,4,[8],1,1,1
48790,female,61,[5],1,1,1
48793,female,48,"[4, 6]",5,2,2
48810,female,4,[7],2,1,2
48811,male,19,"[8, 4]",0,2,1
48820,female,37,"[0, 4, 6, 7]",5,4,2
48833,female,60,"[4, 6]",1,2,1
48834,female,69,[0],1,1,1
48852,female,49,"[0, 7]",4,2,2
48858,male,39,"[0, 4, 5]",2,3,2
48870,male,60,"[2, 3, 5, 6]",2,4,2
48895,male,48,"[3, 5]",0,2,1
48929,female,2,"[1, 3]",1,2,1
48936,male,21,"[1, 3]",0,2,1
48937,female,44,"[0, 6, 7]",6,3,3
48950,male,78,[2],5,1,2
48952,female,46,"[0, 9, 3, 1]",5,4,2
48954,male,9,[6],0,1,1
48990,male,73,[2],0,1,1
49007,female,10,[8],1,1,1
49010,male,42,"[8, 4]",1,2,1
49020,male,51,"[0, 4]",5,2,2
49029,female,13,[9],0,1,1
49053,male,1,[6],3,1,2
49082,male,28,"[0, 3, 4, 7]",1,4,1
49095,female,54,"[8, 1, 3, 6]",2,4,2
49101,female,50,"[9, 1, 6]",2,3,2
49117,male,44,"[0, 9, 4, 6]",0,4,1
49119,male,12,[0],1,1,1
49123,female,78,[0],1,1,1
49126,male,57,"[3, 6]",1,2,1
49147,female,65,[2],1,1,1
49150,male,32,"[8, 4, 5, 7]",6,4,3
49155,female,19,[5],2,1,2
49156,female,26,"[1, 2, 3, 6, 7]",4,5,2
49158,female,67,"[8, 4]",2,2,2
49162,male,63,"[1, 4]",1,2,1
49169,female,30,"[8, 2, 6]",9,3,3
49170,female,32,"[0, 9, 5]",14,3,3
49193,male,28,"[2, 4]",1,2,1
49205,female,68,[6],1,1,1
49214,male,21,"[8, 9, 3, 6]",5,4,2
49216,female,36,"[9, 3, 5, 6]",0,4,1
49225,male,41,"[1, 2, 3]",0,3,1
49228,female,75,[7],0,1,1
49255,female,74,[5],6,1,3
49274,male,51,"[0, 3, 4, 6]",1,4,1
49294,male,53,"[9, 7]",8,2,3
49304,male,68,"[8, 6]",5,2,2
49309,male,11,[8],0,1,1
49314,female,32,"[0, 2, 3, 7]",2,4,2
49321,male,45,"[8, 3, 7]",10,3,3
49324,female,23,"[8, 2, 3, 5]",2,4,2
49331,male,30,"[8, 1, 3, 6]",1,4,1
49340,male,3,[3],0,1,1
49348,male,55,"[0, 1, 2, 4, 6, 9]",1,6,1
49354,male,29,"[2, 3, 6, 7, 9]",12,5,3
49360,female,62,"[9, 7]",1,2,1
49363,female,24,"[0, 4, 5, 6, 7]",13,5,3
49385,male,8,[1],4,1,2
49399,female,79,"[8, 6]",1,2,1
49407,male,12,[9],0,1,1
49414,male,58,"[2, 5]",0,2,1
49419,male,24,"[8, 2, 6, 7]",5,4,2
49426,female,53,"[0, 5, 6, 7]",3,4,2
49445,female,21,"[8, 9, 0]",2,3,2
49488,male,53,"[9, 4]",1,2,1
49491,male,59,"[2, 4, 5, 6, 8]",0,5,1
49492,female,66,[2],2,1,2
49493,female,12,[9],2,1,2
49495,male,4,[5],1,1,1
49533,female,40,"[1, 2, 4, 6, 8]",10,5,3
49539,male,22,"[1, 3, 6]",2,3,2
49541,male,11,[0],2,1,2
49559,male,2,[6],0,1,1
49566,female,40,"[0, 2, 7]",0,3,1
49567,female,61,[2],0,1,1
49572,female,14,"[3, 7]",3,2,2
49573,female,27,"[0, 8, 2, 3]",3,4,2
49579,female,60,"[8, 5]",0,2,1
49582,female,23,"[0, 5, 6, 7, 8]",0,5,1
49603,male,42,"[0, 1, 3, 7]",1,4,1
49606,female,78,[3],3,1,2
49609,male,26,"[0, 3, 6, 7]",2,4,2
49613,female,55,"[2, 4]",4,2,2
49616,male,51,"[0, 1, 2, 3]",8,4,3
49622,male,22,"[2, 4]",2,2,2
49631,male,65,[5],3,1,2
